ts,cpu_usage_s,cpu_pressure_some_s,runq_wait_s,mem_bytes,cg_usage_usec,cg_press_some_total_us,node_load1
1788849541.299994709,5620.968375,69.838571,168.775105841,1.896669184e+09,5620999139,69838604,4.03
1788849543.329439916,5625.108894,69.843667,168.787962996,1.897234432e+09,5625141719,69843703,4.03
1788849545.359782109,5629.25455,69.847765,168.795427697,1.897558016e+09,5629287569,69847820,3.95
1788849547.391288599,5633.394724,69.853038,168.813859008,1.897496576e+09,5633427461,69853109,3.95
1788849549.421457628,5637.534093,69.857498,168.828861939,1.897971712e+09,5637564805,69857533,4.03
1788849551.450775024,5641.666102,69.862048,168.839188664,1.89861888e+09,5641707220,69862276,4.03
1788849553.488042339,5645.819622,69.867471,168.858492333,1.899311104e+09,5645852653,69867519,4.03
1788849555.518853227,5649.963931,69.870566,168.860098044,1.90001152e+09,5649994668,69870601,3.87
1788849557.549069302,5654.11872,69.87626,168.880269794,1.900965888e+09,5654155651,69878324,3.87
1788849559.582049827,5658.286606,69.89329,168.960938175,1.901494272e+09,5658327814,69893357,4.04
1788849561.620013677,5662.44994,69.899104,168.97464502,1.901502464e+09,5662486161,69899630,4.04
1788849563.652943407,5666.598411,69.906311,168.995367592,1.902354432e+09,5666631776,69906351,4.04
1788849565.683577206,5670.743812,69.910516,169.000403854,1.902977024e+09,5670780847,69910598,3.96
1788849567.717365259,5674.893895,69.917941,169.020021057,1.903763456e+09,5674924728,69917993,3.96
1788849569.746923038,5679.037712,69.92258,169.035192531,1.904459776e+09,5679074939,69922647,3.80
1788849571.779435513,5683.22021,69.929367,169.053574645,1.9058688e+09,5683253126,69929475,3.80
1788849573.809503949,5687.373817,69.935399,169.074117673,1.905209344e+09,5687406730,69935464,3.66
1788849575.839587537,5691.513407,69.938509,169.075659402,1.906184192e+09,5691546244,69938547,3.66
1788849577.870283771,5695.653036,69.944154,169.089892742,1.906733056e+09,5695685651,69944210,3.66
1788849579.900438439,5699.795658,69.950463,169.115325724,1.90756864e+09,5699828489,69950494,3.60
1788849581.931251901,5703.939677,69.953422,169.118092882,1.908256768e+09,5703973256,69953478,3.60
1788849583.962511224,5708.085928,69.960282,169.138503621,1.909661696e+09,5708118720,69960323,3.47
1788849585.993769102,5712.232161,69.964451,169.153042017,1.9106816e+09,5712267257,69964536,3.47
1788849588.026251428,5716.382749,69.969122,169.162482935,1.910480896e+09,5716415596,69969219,3.47
1788849590.057162967,5720.522176,69.972224,169.166855312,1.91080448e+09,5720555023,69972288,3.36
1788849592.087661257,5724.669243,69.976868,169.177223957,1.91148032e+09,5724704079,69976923,3.36
1788849594.118290551,5728.812826,69.980971,169.186447141,1.912250368e+09,5728845621,69981011,3.25
1788849596.149107824,5732.959364,69.985453,169.196935099,1.9130368e+09,5732996032,69985544,3.25
1788849598.182029890,5737.104434,69.990724,169.219097586,1.913929728e+09,5737143282,69992093,3.25
1788849600.217904839,5741.246804,69.999873,169.251176556,1.91494144e+09,5741280029,69999920,3.15
1788849602.248783596,5745.390644,70.003268,169.256551644,1.914703872e+09,5745421395,70003299,3.15
1788849604.277778274,5749.536564,70.011341,169.283524639,1.91541248e+09,5749567443,70011390,3.05
1788849606.306865469,5753.682878,70.016488,169.298870519,1.919041536e+09,5753717980,70016545,3.05
1788849608.338687091,5757.84004,70.020427,169.30629201,1.920217088e+09,5757876092,70020485,3.05
1788849610.371336589,5761.992422,70.025044,169.322535429,1.920884736e+09,5762023313,70025085,2.97
1788849612.401268072,5766.132865,70.028247,169.325516765,1.922248704e+09,5766166065,70028287,2.97
1788849614.432181106,5770.275782,70.034592,169.349306467,1.921728512e+09,5770308902,70034626,2.97
1788849616.462819730,5774.416271,70.03811,169.359806272,1.922715648e+09,5774449106,70038153,2.97
1788849618.492706363,5778.557057,70.04205,169.368929571,1.923469312e+09,5778590171,70042098,2.97
1788849620.524507955,5782.702611,70.04654,169.381316732,1.924460544e+09,5782735529,70046595,2.97
1788849622.555211262,5786.861811,70.05069,169.392001728,1.925332992e+09,5786892613,70050726,2.97
1788849624.584770393,5790.997431,70.056099,169.405640363,1.927200768e+09,5791028488,70056146,2.90
1788849626.614681747,5795.133192,70.063688,169.426722279,1.926033408e+09,5795165807,70063725,2.90
1788849628.645338187,5799.278728,70.068026,169.433261657,1.926811648e+09,5799316708,70069613,2.90
1788849630.679578433,5803.419656,70.07286,169.438889214,1.927716864e+09,5803452533,70072906,2.82
1788849632.711247035,5807.565949,70.079388,169.457575328,1.928445952e+09,5807602835,70080532,2.82
1788849634.744638508,5811.708326,70.092619,169.504228317,1.929613312e+09,5811745411,70092661,2.76
1788849636.776681061,5815.85237,70.098132,169.52295765,1.930719232e+09,5815885175,70098168,2.76
1788849638.806485180,5819.99924,70.104066,169.534609024,1.930973184e+09,5820030336,70104115,2.70
1788849640.835809522,5824.135507,70.107099,169.537783936,1.93103872e+09,5824168571,70107139,2.70
1788849642.866625871,5828.283576,70.114624,169.558074019,1.966252032e+09,5828320676,70114668,2.70
1788849644.898463385,5832.427754,70.118773,169.566459544,1.966870528e+09,5832460866,70118817,2.72
1788849646.928632375,5836.571452,70.123472,169.582982969,1.967427584e+09,5836604322,70123516,2.72
1788849648.959044298,5840.73321,70.137834,169.651992908,1.968222208e+09,5840772518,70137888,2.98
1788849650.993539783,5844.88546,70.151134,169.723048495,1.968082944e+09,5844922547,70151209,2.98
1788849653.026582861,5849.048295,70.15604,169.737340343,1.96808704e+09,5849089289,70156285,2.98
1788849655.064153692,5853.187307,70.160771,169.748987707,1.968541696e+09,5853218125,70160822,2.91
1788849657.094112057,5857.336946,70.165183,169.765784074,1.968971776e+09,5857369059,70165220,2.91
1788849659.124300124,5861.482863,70.16965,169.772202081,1.969594368e+09,5861513709,70169702,2.83
1788849661.154824656,5865.647496,70.177718,169.813813214,1.970024448e+09,5865688261,70177855,2.83
1788849663.190397052,5869.81813,70.188132,169.856837861,1.970475008e+09,5869850913,70188197,2.83
1788849665.221452209,5873.95221,70.191847,169.862539602,1.971003392e+09,5873985262,70191881,2.85
1788849667.251984981,5878.097879,70.196554,169.882652969,1.970724864e+09,5878130109,70196832,2.85
1788849669.282274289,5882.241837,70.201982,169.891485502,1.971167232e+09,5882294292,70204656,2.86
1788849671.324463988,5886.393738,70.20972,169.917478925,1.971560448e+09,5886426616,70209763,2.86
1788849673.354618184,5890.537743,70.214058,169.929444704,1.971982336e+09,5890570775,70214107,2.86
1788849675.385393518,5894.678486,70.218498,169.933892743,1.972862976e+09,5894711145,70219882,2.79
1788849677.416110938,5898.821543,70.227248,169.959278044,1.973100544e+09,5898852346,70227295,2.79
1788849679.446232453,5902.971167,70.233186,169.975343316,1.974259712e+09,5903006216,70233249,2.81
1788849681.478172173,5907.112013,70.237275,169.985513228,1.973649408e+09,5907150891,70237506,2.81
1788849683.512677380,5911.271445,70.244055,170.00825813,1.974300672e+09,5911302191,70244099,2.81
1788849685.542510528,5915.407259,70.247464,170.016536941,1.975169024e+09,5915442293,70247536,2.74
1788849687.573977888,5919.552847,70.25264,170.036555909,1.97574656e+09,5919585777,70252689,2.74
1788849689.604592223,5923.701443,70.25766,170.048411489,1.976676352e+09,5923734523,70257701,2.84
1788849691.634996496,5927.837634,70.261481,170.055798132,1.977352192e+09,5927866296,70261515,2.84
1788849693.663846009,5931.970903,70.265968,170.072016907,1.97853184e+09,5932003611,70266007,2.84
1788849695.693744381,5936.108195,70.269425,170.073590614,1.978466304e+09,5936141331,70269479,2.86
1788849697.724286666,5940.244186,70.277163,170.103427264,1.978519552e+09,5940274830,70277223,2.86
1788849699.754168224,5944.381783,70.281896,170.118972533,1.979277312e+09,5944414678,70281964,2.79
1788849701.784659940,5948.515072,70.285169,170.120990223,1.980030976e+09,5948547997,70285210,2.79
1788849703.814199269,5952.656222,70.292049,170.150769978,1.981120512e+09,5952688912,70292089,3.12
1788849705.844830879,5956.794182,70.29608,170.15463067,1.981865984e+09,5956831228,70296176,3.12
1788849707.877459535,5960.946986,70.300913,170.173038645,1.98262784e+09,5960980249,70300955,3.12
1788849709.908214975,5965.083204,70.309005,170.195034617,1.982337024e+09,5965115894,70309073,3.03
1788849711.938911673,5969.121203,70.312066,170.199616491,1.854287872e+09,5969154231,70312119,3.03
1788849713.969932310,5973.261193,70.318149,170.22452896,1.829613568e+09,5973291909,70318187,2.95
1788849716.000206977,5977.403433,70.322625,170.236908577,1.830248448e+09,5977438234,70322695,2.95
1788849718.032080312,5981.545899,70.326639,170.245849024,1.830600704e+09,5981578782,70326672,2.95
1788849720.063334707,5985.699269,70.331925,170.26249429,1.831518208e+09,5985744067,70332483,2.87
1788849722.102253278,5989.860486,70.336993,170.275069527,1.83248896e+09,5989893607,70337035,2.87
1788849724.133204096,5994.005875,70.342056,170.288331796,1.83302144e+09,5994038480,70342093,2.89
1788849726.163380855,5998.14846,70.346375,170.299597696,1.833807872e+09,5998183635,70346463,2.89
1788849728.194773228,6002.293802,70.350648,170.307435839,1.834602496e+09,6002327853,70353564,2.89
1788849730.229696048,6006.435769,70.358958,170.3338074,1.835831296e+09,6006466554,70358996,2.81
1788849732.259218130,6010.573267,70.36275,170.344044859,1.835892736e+09,6010606198,70362808,2.81
1788849734.290034538,6014.712508,70.367839,170.359535124,1.835945984e+09,6014745334,70367882,2.75
1788849736.320873619,6018.856533,70.373236,170.375326958,1.83642112e+09,6018893131,70373677,2.75
1788849738.356379940,6023.009846,70.381915,170.415556971,1.837006848e+09,6023043832,70386646,2.75
1788849740.388566743,6027.177826,70.394317,170.448350707,1.837723648e+09,6027210877,70394372,2.85
1788849742.419308104,6031.325673,70.3988,170.450414525,1.838403584e+09,6031356279,70398831,2.85
1788849744.448771485,6035.463855,70.404168,170.476061664,1.839366144e+09,6035498977,70404224,2.78
1788849746.480047676,6039.616061,70.409844,170.501539154,1.839067136e+09,6039648841,70409875,2.78
1788849748.510748577,6043.760838,70.414684,170.509848605,1.839919104e+09,6043795920,70414748,2.78
1788849750.542958080,6047.917246,70.419645,170.525217556,1.840787456e+09,6047962737,70419730,2.72
1788849752.583652698,6052.110291,70.425625,170.539798158,1.841668096e+09,6052147651,70425671,2.72
1788849754.616727809,6056.254339,70.435703,170.583476658,1.8429952e+09,6056287115,70435734,2.66
1788849756.646231261,6060.396098,70.442391,170.599305414,1.843863552e+09,6060428768,70442433,2.66
1788849758.676296437,6064.533214,70.447032,170.613035917,1.843613696e+09,6064566035,70447078,2.66
1788849760.706618500,6068.661371,70.451493,170.622264262,1.84393728e+09,6068696248,70451531,2.61
1788849762.738203841,6072.803455,70.455872,170.637511972,1.857540096e+09,6072840558,70456583,2.61
1788849764.773380443,6076.977376,70.46361,170.656948597,1.8579456e+09,6077012226,70463679,2.64
1788849766.804441064,6081.130458,70.468655,170.674300881,1.858613248e+09,6081161446,70468706,2.64
1788849768.833796974,6085.270902,70.475817,170.691498294,1.859239936e+09,6085303789,70475862,2.59
1788849770.863492240,6089.410922,70.480946,170.699727193,1.859166208e+09,6089441591,70481006,2.59
1788849772.894421016,6093.553602,70.49106,170.719481391,1.859784704e+09,6093590543,70491141,2.59
1788849774.928249116,6097.702337,70.498801,170.733198004,1.860366336e+09,6097735175,70498835,2.54
1788849776.959213591,6101.854426,70.503338,170.749977955,1.860800512e+09,6101887356,70503376,2.54
1788849778.989207768,6106.004102,70.507718,170.760249189,1.861541888e+09,6106037134,70507763,2.50
1788849781.019224233,6110.139306,70.512677,170.77974837,1.862688768e+09,6110172146,70512723,2.50
1788849783.049990036,6114.284597,70.518829,170.79743127,1.863487488e+09,6114321169,70520591,2.50
1788849785.082604538,6118.430636,70.524368,170.809516425,1.863303168e+09,6118463648,70524416,2.54
1788849787.113102792,6122.573042,70.53076,170.826537433,1.86382336e+09,6122608073,70530843,2.54
1788849789.145097031,6126.719389,70.535099,170.836173903,1.864781824e+09,6126750261,70535133,2.57
1788849791.174464679,6130.851851,70.539973,170.842455659,1.865293824e+09,6130884587,70540051,2.57
1788849793.205310601,6135.000754,70.545742,170.861925387,1.866088448e+09,6135031639,70545786,2.57
1788849795.235166559,6139.140753,70.549871,170.871222407,1.867399168e+09,6139171563,70549918,2.53
1788849797.265468378,6143.284545,70.553372,170.877622892,1.868496896e+09,6143317576,70553436,2.53
1788849799.295744277,6147.428082,70.559533,170.890280302,1.867771904e+09,6147460836,70559567,2.49
1788849801.326307373,6151.571466,70.563091,170.892714126,1.868681216e+09,6151604436,70563128,2.49
1788849803.357373097,6155.713948,70.56859,170.909419208,1.869316096e+09,6155748864,70569126,2.49
1788849805.388823093,6159.865649,70.573803,170.921721166,1.870180352e+09,6159896530,70573850,2.45
1788849807.419398416,6164.012754,70.577886,170.928560901,1.870983168e+09,6164043374,70577960,2.45
1788849809.449395698,6168.157374,70.584185,170.947266233,1.872064512e+09,6168188144,70584237,2.41
1788849811.478870439,6172.291648,70.586957,170.948713705,1.872461824e+09,6172328710,70587006,2.41
1788849813.511199726,6176.431325,70.592195,170.961060448,1.8726912e+09,6176468404,70592247,2.41
1788849815.544436132,6180.579942,70.596516,170.967500386,1.873506304e+09,6180610564,70596546,2.38
1788849817.574198945,6184.734169,70.602793,170.986078323,1.874501632e+09,6184769359,70602856,2.38
1788849819.608768747,6188.913115,70.610506,171.015999457,1.875689472e+09,6188946362,70610578,2.59
1788849821.639955367,6193.076682,70.617084,171.035148568,1.89796352e+09,6193113555,70617201,2.59
1788849823.674727360,6197.238651,70.62442,171.066964046,1.897836544e+09,6197274480,70624521,2.59
1788849825.708140570,6201.406924,70.629786,171.072859095,1.898131456e+09,6201440020,70629842,2.62
1788849827.739587471,6205.568017,70.643951,171.12964238,1.8983936e+09,6205615998,70645935,2.62
1788849829.781878744,6209.695879,70.685726,171.371266168,1.899036672e+09,6209734353,70685973,2.89
1788849831.816593123,6213.868418,70.693513,171.410393726,1.89939712e+09,6213903322,70693564,2.89
1788849833.848323947,6218.039742,70.704988,171.453606431,1.900191744e+09,6218074971,70705053,3.22
1788849835.881928995,6222.18817,70.709284,171.458119548,1.89970432e+09,6222221450,70709330,3.22
1788849837.912612666,6226.327011,70.715809,171.478822107,1.900187648e+09,6226359774,70715880,3.22
1788849839.942488270,6230.477892,70.720279,171.489352258,1.90062592e+09,6230515013,70720341,3.20
1788849841.975161772,6234.640321,70.732577,171.534962666,1.901207552e+09,6234673386,70732632,3.20
1788849844.005845437,6238.788382,70.740426,171.566329407,1.902034944e+09,6238823051,70740486,3.11
1788849846.037569985,6242.931563,70.74521,171.575957338,1.903026176e+09,6242964227,70745358,3.11
1788849848.067973487,6247.076406,70.75069,171.586957877,1.903337472e+09,6247107467,70750731,3.11
1788849850.097856124,6251.208951,70.75704,171.613552331,1.903456256e+09,6251239716,70757078,3.02
1788849852.128255226,6255.354573,70.760382,171.615972443,1.904246784e+09,6255387424,70760416,3.02
1788849854.159677101,6259.493963,70.765951,171.628801389,1.904996352e+09,6259526895,70766005,2.94
1788849856.191158066,6263.633466,70.773374,171.644726913,1.905913856e+09,6263668620,70773419,2.94
1788849858.224765301,6267.775104,70.778147,171.656456827,1.90676992e+09,6267809724,70778971,2.94
1788849860.256060595,6271.918107,70.78215,171.663062328,1.907818496e+09,6271950683,70782198,2.86
1788849862.286668666,6276.057887,70.786422,171.676050111,1.908424704e+09,6276090899,70786481,2.86
1788849864.316412829,6280.20476,70.791047,171.683324179,1.90810112e+09,6280235588,70791105,2.79
1788849866.346160903,6284.358478,70.796471,171.702197434,1.90889984e+09,6284389643,70796531,2.79
1788849868.378822642,6288.501313,70.80162,171.716155259,1.909665792e+09,6288544833,70801706,2.79
1788849870.417290839,6292.668182,70.807143,171.729290865,1.91049728e+09,6292698988,70807179,2.97
1788849872.446838694,6296.808561,70.810254,171.730606602,1.911558144e+09,6296843403,70810365,2.97
1788849874.479480058,6300.952927,70.816231,171.748943308,1.912696832e+09,6300983619,70816276,2.89
1788849876.509146720,6305.094277,70.823368,171.772050072,1.912922112e+09,6305127869,70823424,2.89
1788849878.540609457,6309.235246,70.827762,171.783314289,1.913184256e+09,6309270750,70827808,2.89
1788849880.572690072,6313.383307,70.834621,171.802354898,1.913593856e+09,6313416134,70834666,2.82
1788849882.603163920,6317.526681,70.838192,171.808066554,1.914617856e+09,6317559730,70838233,2.82
1788849884.633466839,6321.669846,70.843561,171.825580661,1.915392e+09,6321702580,70843648,2.75
1788849886.663699531,6325.815409,70.848635,171.84026675,1.9160064e+09,6325846283,70848675,2.75
1788849888.692836792,6329.968039,70.854039,171.854729789,1.917026304e+09,6329999101,70854072,2.75
1788849890.722676430,6334.10926,70.858838,171.859307813,1.917841408e+09,6334142394,70858907,2.85
1788849892.752852187,6338.244828,70.868058,171.884977136,1.91780864e+09,6338280763,70868390,2.85
1788849894.787934857,6342.395311,70.874485,171.900873257,1.918578688e+09,6342428237,70874519,2.78
1788849896.817798377,6346.547046,70.88068,171.918136472,1.919553536e+09,6346578064,70880728,2.78
1788849898.847712262,6350.691309,70.885655,171.93100359,1.920331776e+09,6350726366,70885699,2.72
1788849900.879652074,6354.843846,70.89104,171.944219736,1.921191936e+09,6354880276,70894933,2.72
1788849902.918657231,6358.991861,70.900767,171.970857215,1.923862528e+09,6359026495,70900825,2.72
1788849904.951699726,6363.136233,70.905081,171.983748555,1.924354048e+09,6363167421,70905127,2.66
1788849906.981734086,6367.27406,70.91019,172.003040663,1.924263936e+09,6367306713,70910224,2.66
1788849909.012504948,6371.42221,70.914297,172.014106631,1.925070848e+09,6371454686,70914373,2.61
1788849911.042428850,6375.561113,70.918309,172.025104288,1.926160384e+09,6375596911,70918370,2.61
1788849913.074515474,6379.711309,70.923652,172.038117492,1.926770688e+09,6379748280,70923706,2.61
1788849915.109706068,6383.862749,70.927314,172.0404915,1.927974912e+09,6383893608,70927350,2.56
1788849917.141186465,6388.009234,70.932665,172.06202989,1.928978432e+09,6388044165,70932714,2.56
1788849919.173491848,6392.157062,70.950125,172.133768858,1.9290112e+09,6392196026,70950432,2.76
1788849921.207294630,6396.320432,70.956621,172.15270772,1.92927744e+09,6396353539,70956674,2.76
1788849923.238507898,6400.46795,70.962467,172.178521048,1.930149888e+09,6400498663,70962507,2.76
1788849925.267986122,6404.604762,70.966267,172.182360831,1.931055104e+09,6404637680,70966309,2.70
1788849927.299487100,6408.757357,70.973236,172.210535664,1.931972608e+09,6408792510,70973289,2.70
1788849929.330737266,6412.900024,70.979668,172.228240595,1.932980224e+09,6412939046,70979726,2.64
1788849931.365053810,6417.072823,70.984225,172.23885754,1.934053376e+09,6417117922,70984440,2.64
1788849933.405455460,6421.247718,70.993158,172.275922502,1.933918208e+09,6421286865,70993224,2.64
1788849935.438102965,6425.398526,70.996553,172.281612684,1.934589952e+09,6425429473,70996584,2.59
1788849937.467376422,6429.521823,71.006513,172.327060519,1.970487296e+09,6429555359,71006579,2.59
1788849939.497356083,6433.671976,71.010885,172.339684524,1.97062656e+09,6433706663,71011000,2.54
1788849941.527903472,6437.812585,71.014531,172.344002773,1.971441664e+09,6437845626,71014602,2.54
1788849943.558867274,6441.961168,71.019412,172.370228829,1.971707904e+09,6441992007,71019550,2.54
1788849945.589155093,6446.09606,71.023182,172.376205286,1.971716096e+09,6446131056,71023232,2.98
1788849947.620833088,6450.244372,71.030112,172.405291696,1.97175296e+09,6450277197,71030163,2.98
1788849949.651062493,6454.396699,71.034589,172.4203936,1.97218304e+09,6454429585,71034654,2.98
1788849951.682315475,6458.487762,71.04582,172.489696343,1.972727808e+09,6458520603,71045865,2.98
1788849953.713146512,6462.632015,71.050417,172.499300875,1.973170176e+09,6462664920,71050476,2.98
1788849955.744555723,6466.776666,71.054114,172.507518061,1.97388288e+09,6466817062,71055602,2.90
1788849957.779020988,6470.931657,71.060797,172.52557138,1.973751808e+09,6470964797,71060833,2.90
1788849959.809938679,6475.068594,71.067425,172.557280269,1.973899264e+09,6475101626,71067486,2.83
1788849961.841161408,6479.205386,71.071676,172.568298689,1.974419456e+09,6479244310,71071744,2.83
1788849963.874764123,6483.347188,71.076926,172.58631164,1.975902208e+09,6483380269,71076978,2.76
1788849965.905207311,6487.490534,71.081149,172.596141653,1.975595008e+09,6487529661,71081246,2.76
1788849967.938471621,6491.635025,71.08593,172.610997411,1.97609472e+09,6491668027,71085991,2.76
1788849969.969521389,6495.779038,71.09235,172.641804278,1.976971264e+09,6495810271,71092414,2.70
1788849972.001428616,6499.916951,71.096735,172.649626995,1.976672256e+09,6499950045,71096766,2.70
1788849974.031613873,6504.057904,71.101121,172.662537611,1.976823808e+09,6504090837,71101160,2.64
1788849976.061839827,6508.206531,71.105845,172.675421997,1.977421824e+09,6508239857,71105901,2.64
1788849978.092615240,6512.345474,71.111018,172.69328546,1.978126336e+09,6512378230,71111055,2.64
1788849980.123343054,6516.494421,71.115254,172.701407715,1.978855424e+09,6516529196,71115298,2.59
1788849982.154262667,6520.63828,71.11957,172.712986402,1.979949056e+09,6520672889,71119620,2.59
1788849984.185555739,6524.781356,71.123815,172.725979673,1.980121088e+09,6524816334,71123877,2.63
1788849986.217659111,6528.925818,71.129562,172.7483065,1.980243968e+09,6528960838,71129610,2.63
1788849988.249150158,6533.074802,71.133804,172.760034168,1.98111232e+09,6533114085,71133892,2.63
1788849990.283275529,6537.234002,71.137646,172.765485578,1.981898752e+09,6537266758,71137693,2.66
1788849992.313434999,6541.369442,71.140978,172.773452634,1.982562304e+09,6541400267,71141029,2.66
1788849994.343949667,6545.50919,71.146688,172.78930135,1.98352896e+09,6545541937,71146727,2.68
1788849996.375257066,6549.652576,71.150807,172.800677077,1.984454656e+09,6549691835,71151290,2.68
1788849998.409922723,6553.798019,71.158613,172.824090165,1.984929792e+09,6553842985,71158691,2.68
1788850000.447549665,6557.951803,71.162073,172.831131416,1.984847872e+09,6557982540,71162107,2.79
